date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:40:12	98620/98620	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639b029a-1813c%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.eot?	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400d41d.eot	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:13	54420/54420	---M--	200	added ('OK')	font/woff2	etag:%22639b029a-d494%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.woff2	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.woff2	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:13	63712/63712	---M--	200	added ('OK')	font/woff	etag:%22639b029a-f8e0%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.woff	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.woff	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:14	98384/98384	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639b029a-18050%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.ttf	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.ttf	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:14	507478/507478	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639b029a-7be56%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.svg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-brands-400.svg	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:14	31156/31156	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639b029a-79b4%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.eot	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.eot	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:14	31156/31156	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639b029a-79b4%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.eot?	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400d41d.eot	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:15	12220/12220	---M--	200	added ('OK')	font/woff2	etag:%22639b029a-2fbc%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.woff2	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.woff2	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:15	14712/14712	---M--	200	added ('OK')	font/woff	etag:%22639b029a-3978%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.woff	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.woff	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:16	30928/30928	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639b029a-78d0%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.ttf	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.ttf	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:16	107199/107199	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639b029a-1a2bf%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.svg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-regular-400.svg	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:16	102152/102152	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639b029a-18f08%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.eot	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.eot	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:16	102152/102152	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639b029a-18f08%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.eot?	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900d41d.eot	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:17	38784/38784	---M--	200	added ('OK')	font/woff2	etag:%22639b029a-9780%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.woff2	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.woff2	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:17	48704/48704	---M--	200	added ('OK')	font/woff	etag:%22639b029a-be40%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.woff	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.woff	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:17	101932/101932	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639b029a-18e2c%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.ttf	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.ttf	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:18	378215/378215	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639b029a-5c567%22	https://themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.svg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/fa-solid-900.svg	(from https://themewagon.github.io/jobfinderportal/assets/css/fontawesome-all.min.css)
10:40:18	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639b029a-1339c%22	https://themewagon.github.io/jobfinderportal/assets/fonts/themify.eot?-fvbane	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/themify9f24.eot	(from https://themewagon.github.io/jobfinderportal/assets/css/themify-icons.css)
10:40:19	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22639b029a-1339c%22	https://themewagon.github.io/jobfinderportal/assets/fonts/themify.eot?	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/themifyd41d.eot	(from https://themewagon.github.io/jobfinderportal/assets/css/themify-icons.css)
10:40:19	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22639b029a-db2c%22	https://themewagon.github.io/jobfinderportal/assets/fonts/themify.woff?-fvbane	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/themify9f24.woff	(from https://themewagon.github.io/jobfinderportal/assets/css/themify-icons.css)
10:40:19	78584/78584	---M-Z	200	added ('OK')	font/ttf	etag:W/%22639b029a-132f8%22	https://themewagon.github.io/jobfinderportal/assets/fonts/themify.ttf?-fvbane	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/themify9f24.ttf	(from https://themewagon.github.io/jobfinderportal/assets/css/themify-icons.css)
10:40:19	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22639b029a-3931d%22	https://themewagon.github.io/jobfinderportal/assets/fonts/themify.svg?-fvbane	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/fonts/themify9f24.svg	(from https://themewagon.github.io/jobfinderportal/assets/css/themify-icons.css)
10:40:20	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d248ca-24a3%22	https://themewagon.github.io/jobfinderportal/assets/img/slider/slider-img-1.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/slider/slider-img-1.jpg	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:20	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/jobfinderportal/assets/img/background-img/bg-img-2.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/background-img/bg-img-2.jpg	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:20	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/jobfinderportal/assets/img/background-img/bg-img-3.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/background-img/bg-img-3.jpg	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:21	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/jobfinderportal/assets/img/banner/bradcam.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/banner/bradcam.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:21	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/jobfinderportal/assets/img/banner/bradcam2.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/banner/bradcam2.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:21	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/jobfinderportal/assets/img/banner/bradcam3.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/banner/bradcam3.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:22	1661/1661	---M--	200	added ('OK')	image/png	etag:%22639b029a-67d%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/primary-check.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/primary-check.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:22	1205/1205	---M--	200	added ('OK')	image/png	etag:%22639b029a-4b5%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/success-check.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/success-check.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:23	1249/1249	---M--	200	added ('OK')	image/png	etag:%22639b029a-4e1%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/disabled-check.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/disabled-check.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:23	1284/1284	---M--	200	added ('OK')	image/png	etag:%22639b029a-504%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/primary-radio.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/primary-radio.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:23	1209/1209	---M--	200	added ('OK')	image/png	etag:%22639b029a-4b9%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/success-radio.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/success-radio.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:24	1173/1173	---M--	200	added ('OK')	image/png	etag:%22639b029a-495%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/disabled-radio.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/disabled-radio.png	(from https://themewagon.github.io/jobfinderportal/assets/css/style.css)
10:40:24	640911/640911	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-9c78f%22	https://themewagon.github.io/jobfinderportal/assets/img/hero/about.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/hero/about.jpg	(from https://themewagon.github.io/jobfinderportal/job_listing.html)
10:40:25	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://themewagon.github.io/jobfinderportal/assets/img/favicon.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/favicon.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:25	449/449	---M-Z	200	added ('OK')	text/css	etag:W/%22639b029a-1c1%22	https://themewagon.github.io/jobfinderportal/assets/css/responsive.css	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/css/responsive.css	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:26	453240/453240	---M--	200	added ('OK')	image/png	etag:%22639b029a-6ea78%22	https://themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_1.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_1.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:26	382831/382831	---M--	200	added ('OK')	image/png	etag:%22639b029a-5d76f%22	https://themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_2.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_2.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:27	346773/346773	---M--	200	added ('OK')	image/png	etag:%22639b029a-54a95%22	https://themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_4.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_4.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:27	452936/452936	---M--	200	added ('OK')	image/png	etag:%22639b029a-6e948%22	https://themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_3.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_3.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:28	485273/485273	---M--	200	added ('OK')	image/png	etag:%22639b029a-76799%22	https://themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_5.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/blog/single_blog_5.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:29	16236/16236	---M--	200	added ('OK')	image/png	etag:%22639b029b-3f6c%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_1.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_1.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:30	13468/13468	---M--	200	added ('OK')	image/png	etag:%22639b029b-349c%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_2.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_2.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:30	14552/14552	---M--	200	added ('OK')	image/png	etag:%22639b029b-38d8%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_3.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_3.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:31	11818/11818	---M--	200	added ('OK')	image/png	etag:%22639b029b-2e2a%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_4.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_4.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:31	21217/21217	---M--	200	added ('OK')	image/png	etag:%22639b029b-52e1%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_5.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_5.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:31	17631/17631	---M--	200	added ('OK')	image/png	etag:%22639b029b-44df%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_6.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_6.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:32	20969/20969	---M--	200	added ('OK')	image/png	etag:%22639b029b-51e9%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_7.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_7.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:32	16499/16499	---M--	200	added ('OK')	image/png	etag:%22639b029b-4073%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_8.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_8.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:32	17231/17231	---M--	200	added ('OK')	image/png	etag:%22639b029b-434f%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_9.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_9.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:32	19266/19266	---M--	200	added ('OK')	image/png	etag:%22639b029b-4b42%22	https://themewagon.github.io/jobfinderportal/assets/img/post/post_10.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/post_10.png	(from https://themewagon.github.io/jobfinderportal/blog.html)
10:40:33	9547/9547	---M--	200	added ('OK')	image/png	etag:%22639b029b-254b%22	https://themewagon.github.io/jobfinderportal/assets/img/post/preview.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/preview.png	(from https://themewagon.github.io/jobfinderportal/single-blog.html)
10:40:33	8977/8977	---M--	200	added ('OK')	image/png	etag:%22639b029b-2311%22	https://themewagon.github.io/jobfinderportal/assets/img/post/next.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/post/next.png	(from https://themewagon.github.io/jobfinderportal/single-blog.html)
10:40:33	17489/17489	---M--	200	added ('OK')	image/png	etag:%22639b029a-4451%22	https://themewagon.github.io/jobfinderportal/assets/img/blog/author.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/blog/author.png	(from https://themewagon.github.io/jobfinderportal/single-blog.html)
10:40:34	11303/11303	---M--	200	added ('OK')	image/png	etag:%22639b029a-2c27%22	https://themewagon.github.io/jobfinderportal/assets/img/comment/comment_1.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/comment/comment_1.png	(from https://themewagon.github.io/jobfinderportal/single-blog.html)
10:40:34	10561/10561	---M--	200	added ('OK')	image/png	etag:%22639b029a-2941%22	https://themewagon.github.io/jobfinderportal/assets/img/comment/comment_2.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/comment/comment_2.png	(from https://themewagon.github.io/jobfinderportal/single-blog.html)
10:40:34	11401/11401	---M--	200	added ('OK')	image/png	etag:%22639b029a-2c89%22	https://themewagon.github.io/jobfinderportal/assets/img/comment/comment_3.png	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/comment/comment_3.png	(from https://themewagon.github.io/jobfinderportal/single-blog.html)
10:40:35	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d248ca-24a3%22	https://themewagon.github.io/jobfinderportal/assets/js/gijgo.min.js	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/js/gijgo.min.js	(from https://themewagon.github.io/jobfinderportal/single-blog.html)
10:40:35	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-38b8%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/d.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/d.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:36	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-757%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/f1.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/f1.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:36	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-7a5%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/f2.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/f2.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:36	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-977%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/f3.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/f3.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:37	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-617%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/f4.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/f4.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:37	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-721%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/f5.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/f5.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:37	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-593%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/f6.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/f6.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:38	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-5ec%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/f7.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/f7.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:38	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-53f%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/f8.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/f8.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:39	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-1e673%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/g1.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/g1.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:39	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-1c83e%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/g2.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/g2.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:39	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-13ead%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/g3.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/g3.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:40	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-14bbe%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/g4.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/g4.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
10:40:40	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%22639b029a-fc5f%22	https://themewagon.github.io/jobfinderportal/assets/img/elements/g5.jpg	C:/Users/91938/OneDrive/Desktop/JOB%20PORTAL/JOB%20PORTALM/themewagon.github.io/jobfinderportal/assets/img/elements/g5.jpg	(from https://themewagon.github.io/jobfinderportal/elements.html)
